# Enu	nu1	 nu2	 nu3	 anu1	 anu2	 anu3	 for no decay 6 columns NO and 6 columns IO
0.1	 0.009523667340461766 	 0.00902848039941202 	 0.008666237735639178 	 0.009121940226337681 	 0.009067964849763261 	 0.009028480399412018 	0.008198220141682446 	 0.008904025505446831 	 0.0094203412518459 	 0.009420341251845904 	 0.008783907199758993 	 0.008318338447370285 
0.2	 0.04396374099764471 	 0.04359230848861661 	 0.043320595544820185 	 0.04366241134297447 	 0.043621925199490416 	 0.0435923084886166 	0.037281402108351916 	 0.04018964205965886 	 0.04231709837871838 	 0.04231709837871839 	 0.039694699865366764 	 0.03777634430264401 
0.3	 0.10356281153403515 	 0.10631887547613522 	 0.10833501092146461 	 0.10579870574290542 	 0.10609911671259434 	 0.10631887547613521 	0.08681485243995238 	 0.09297581861035852 	 0.09748273228673932 	 0.09748273228673932 	 0.0919273074261387 	 0.08786336362417217 
0.4	 0.1847873607522517 	 0.19484028021699867 	 0.20219426317520023 	 0.19294292785289724 	 0.19403869607455465 	 0.19484028021699867 	0.15371707559710804 	 0.16363542236844295 	 0.17089096175535537 	 0.17089096175535542 	 0.16194745700212285 	 0.1554050409634281 
0.5	 0.2830941635153234 	 0.3049011978656335 	 0.3208536343238652 	 0.30078541554750243 	 0.30316238229168624 	 0.3049011978656334 	0.23434542710760942 	 0.24806110137312035 	 0.25809448870527973 	 0.25809448870527973 	 0.24572688341627086 	 0.23667964506445874 
0.6	 0.3938711499684457 	 0.4315815592963506 	 0.45916774543031064 	 0.42446423039100745 	 0.428574665007749 	 0.4315815592963505 	0.3251408028893997 	 0.34234761921684526 	 0.35493487155490255 	 0.35493487155490255 	 0.339419257192914 	 0.32806916491333094 
0.7	 0.5128355882857488 	 0.5699123070587855 	 0.611665473254824 	 0.559139849597156 	 0.5653612119434169 	 0.5699123070587853 	0.4228728704201747 	 0.4430344895114803 	 0.45778326012753345 	 0.4577832601275336 	 0.4396032609469157 	 0.4263040989847392 
0.8	 0.6362050290864735 	 0.715219954004995 	 0.7730215123813519 	 0.7003069573258535 	 0.7089195841419722 	 0.7152199540049949 	0.5247249160068752 	 0.5471737157948735 	 0.5635956210585076 	 0.5635956210585078 	 0.5433532407266788 	 0.5285453910750699 
0.9	 0.7607608772879488 	 0.8633288385206905 	 0.9383600810973513 	 0.843970525305466 	 0.8551504330798347 	 0.8633288385206904 	0.6283065814730908 	 0.6523213604194773 	 0.6698888218654793 	 0.6698888218654795 	 0.6482343773691884 	 0.6323935645233797 
1.0	 0.8838545635176708 	 1.010671018148614 	 1.1034406906249445 	 0.9867361302939213 	 1.000559123848694 	 1.0106710181486136 	0.7316332389655649 	 0.7564963941286122 	 0.7746844657626639 	 0.774684465762664 	 0.7522650291864265 	 0.7358646039077502 
1.1	 1.0033793894581133 	 1.1543264663265052 	 1.2647483427548611 	 1.1258372504171599 	 1.1422904817958146 	 1.1543264663265052 	0.8330905643893771 	 0.8581273998886969 	 0.8764425233943566 	 0.8764425233943567 	 0.8538664769567372 	 0.8373514873213359 
1.2	 1.1177213208523276 	 1.2920101136239894 	 1.4195070876466085 	 1.2591154650434133 	 1.278112943455524 	 1.2920101136239894 	0.9313936267941174 	 0.955997103224585 	 0.9739952128301235 	 0.9739952128301239 	 0.9518099320091433 	 0.9355807980095585 
1.3	 1.2256982654747999 	 1.4220218729591996 	 1.5656379109465552 	 1.384968451602778 	 1.4063677248185775 	 1.4220218729591991 	1.0255452718139277 	 1.049189477690079 	 1.0664858548950473 	 1.0664858548950473 	 1.0451655610482016 	 1.0295691884558045 
1.4	 1.3264952188562071 	 1.543174929429593 	 1.7016820083465767 	 1.5022795693751427 	 1.5258976578276415 	 1.543174929429593 	1.1147962423418243 	 1.1370415182459388 	 1.153314540274318 	 1.1533145402743181 	 1.1332556801263338 	 1.1185820804614293 
1.5	 1.4196007173423046 	 1.6547150719082597 	 1.8267075923666065 	 1.6103404225306106 	 1.6359678871783 	 1.6547150719082597 	1.1986082377483118 	 1.2191004115472799 	 1.2340909918879042 	 1.2340909918879042 	 1.2156129271458234 	 1.2020957221497688 
1.6	 1.5047481690181654 	 1.756240395337857 	 1.9402137727195026 	 1.7087746445344112 	 1.7361872972032577 	 1.7562403953378567 	1.2766204354173487 	 1.2950861394217126 	 1.30859430220323 	 1.30859430220323 	 1.2919435321361754 	 1.279763042702886 
1.7	 1.5818640109912798 	 1.8476272521956154 	 2.042040263618491 	 1.7974680406592494 	 1.8264362339505222 	 1.8476272521956154 	1.348619621794783 	 1.3648592137501065 	 1.37673891525437 	 1.3767389152543705 	 1.3620954599294621 	 1.351383375615428 
1.8	 1.6510233996798978 	 1.9289654789707826 	 2.1322876404224878 	 1.8765076767298392 	 1.9068033633725459 	 1.9289654789707817 	1.414513868904673 	 1.4283930915020921 	 1.4385461188701543 	 1.438546118870155 	 1.4260310398824003 	 1.4168759205243637 
1.9	 1.7124133026456883 	 2.0005038782710556 	 2.2112499397506955 	 1.9461306848266102 	 1.9775325575697753 	 2.000503878271055 	1.4743095746517145 	 1.485750769028917 	 1.4941203126989402 	 1.4941203126989402 	 1.4838036360738704 	 1.4762567076067619 
2.0	 1.7663023707129075 	 2.062605651105503 	 2.279359528634075 	 2.006682420892095 	 2.0389794784548885 	 2.062605651105502 	1.5280916222689889 	 1.53706505685415 	 1.5436293673758064 	 1.5436293673758064 	 1.5355379024658329 	 1.5296187766573057 
2.1	 1.8130167395603718 	 2.115712782502554 	 2.3371431390390773 	 2.0585830049593756 	 2.091576873640073 	 2.1157127825025537 	1.576006384268316 	 1.5825220640345425 	 1.5872884603167328 	 1.5872884603167332 	 1.5814131855049867 	 1.5771152627978715 
2.2	 1.8529208528840515 	 2.160318101592357 	 2.385187517519368 	 2.1023010351471076 	 2.1358073352563127 	 2.160318101592356 	1.618247286669823 	 1.6223474605307988 	 1.6253468487985567 	 1.6253468487985567 	 1.6216496676795529 	 1.618945079521069 
