#Enu	nu1	 nu2	 nu3	 nubar1	 nubar2	 nubar3	 for no decay	 a1 = 1e-25	 a1 = 1e-24	 a2 = 1e-25	 a2 = 1e-24
#6 columns for no decay, the follow 6 for a1 = 1e-25, etc
#Oscillation parameters (normal ordering) taken from https://globalfit.astroparticles.es/2018/02/09/empty/
0.1	 0.009366473177216228 	 0.008964513556898562 	 0.008631799190353001 	 0.007921622663761518 	 0.00858226019703224 	 0.009129090244848197 	7.169117968927123e-8 	 0.008964513556898562 	 0.008631799190353001 	 5.6332376428740316e-8 	 0.00858226019703224 	 0.009129090244848197 	2.83877805688285e-15 	 0.008964513556898562 	 0.008631799190353001 	 2.230607052936063e-15 	 0.00858226019703224 	 0.009129090244848197 	0.009366473177216228 	 7.032688646349565e-8 	 0.008631799190353001 	 0.007921622663761518 	 6.22452159216684e-8 	 0.009129090244848197 	0.009366473177216228 	 2.7847590433893035e-15 	 0.008631799190353001 	 0.007921622663761518 	 2.464739623946367e-15 	 0.009129090244848197 
0.2	 0.041761437779100644 	 0.04146423569231853 	 0.041218232365015206 	 0.035034725481643665 	 0.03750979175076948 	 0.03955848038581124 	8.369866945788384e-7 	 0.04146423569231853 	 0.041218232365015206 	 7.016345188115748e-7 	 0.03750979175076948 	 0.03955848038581124 	1.591567446974283e-10 	 0.04146423569231853 	 0.041218232365015206 	 1.334156915657289e-10 	 0.03750979175076948 	 0.03955848038581124 	0.041761437779100644 	 7.89509337965373e-7 	 0.041218232365015206 	 0.035034725481643665 	 7.672700436490245e-7 	 0.03955848038581124 	0.041761437779100644 	 1.5012943324807344e-10 	 0.041218232365015206 	 0.035034725481643665 	 1.4589743991366535e-10 	 0.03955848038581124 
0.3	 0.09738305589068925 	 0.09958970536422689 	 0.10141621714467874 	 0.08078826035255501 	 0.08577254907024368 	 0.0898981984627757 	3.1203124060030255e-6 	 0.09958970536422689 	 0.10141621714467874 	 2.6452646850839664e-6 	 0.08577254907024368 	 0.0898981984627757 	9.023706781348744e-9 	 0.09958970536422689 	 0.10141621714467874 	 7.649733835006936e-9 	 0.08577254907024368 	 0.0898981984627757 	0.09738305589068925 	 2.9547362996030387e-6 	 0.10141621714467874 	 0.08078826035255501 	 2.875223854499511e-6 	 0.0898981984627757 	0.09738305589068925 	 8.544450489187907e-9 	 0.10141621714467874 	 0.08078826035255501 	 8.314979636798801e-9 	 0.0898981984627757 
0.4	 0.1733478436339484 	 0.18142216976414105 	 0.18810553836113164 	 0.1425454187004088 	 0.15027902572284174 	 0.15668037061302645 	7.899982437252962e-6 	 0.18142216976414105 	 0.18810553836113164 	 6.704383171944786e-6 	 0.15027902572284174 	 0.15668037061302645 	8.195446417778747e-8 	 0.18142216976414105 	 0.18810553836113164 	 6.95523435459027e-8 	 0.15027902572284174 	 0.15668037061302645 	0.1733478436339484 	 7.557599072825865e-6 	 0.18810553836113164 	 0.1425454187004088 	 7.254780233902449e-6 	 0.15668037061302645 	0.1733478436339484 	 7.839054868471198e-8 	 0.18810553836113164 	 0.1425454187004088 	 7.52663926241855e-8 	 0.15668037061302645 
0.5	 0.2658288221011653 	 0.2834214509449811 	 0.2979834120619102 	 0.2172039510860425 	 0.2275630994661092 	 0.23613768585989062 	1.6254355532356004e-5 	 0.2834214509449811 	 0.2979834120619102 	 1.3766039774768216e-5 	 0.2275630994661092 	 0.23613768585989062 	3.434975732189319e-7 	 0.2834214509449811 	 0.2979834120619102 	 2.9093399952738667e-7 	 0.2275630994661092 	 0.23613768585989062 	0.2658288221011653 	 1.572363777149767e-5 	 0.2979834120619102 	 0.2172039510860425 	 1.4842153228852527e-5 	 0.23613768585989062 	0.2658288221011653 	 3.3218766156350667e-7 	 0.2979834120619102 	 0.2172039510860425 	 3.137037423945639e-7 	 0.23613768585989062 
0.6	 0.370819843576215 	 0.4013935801690715 	 0.4267004042609643 	 0.3017013372463972 	 0.3143026167412352 	 0.32473308416349833 	2.9314113932121086e-5 	 0.4013935801690715 	 0.4267004042609643 	 2.4747701730101268e-5 	 0.3143026167412352 	 0.32473308416349833 	9.586471600722892e-7 	 0.4013935801690715 	 0.4267004042609643 	 8.094291151249045e-7 	 0.3143026167412352 	 0.32473308416349833 	0.370819843576215 	 2.866449698011343e-5 	 0.4267004042609643 	 0.3017013372463972 	 2.6598776154863204e-5 	 0.32473308416349833 	0.370819843576215 	 9.369974631350977e-7 	 0.4267004042609643 	 0.3017013372463972 	 8.700782398900654e-7 	 0.32473308416349833 
0.7	 0.4844873671973601 	 0.5310048295383704 	 0.5695087668340246 	 0.3932151943002356 	 0.4075110354404993 	 0.41934414376481294 	4.824761164112517e-5 	 0.5310048295383704 	 0.5695087668340246 	 4.05867104955576e-5 	 0.4075110354404993 	 0.41934414376481294 	2.0967095110949906e-6 	 0.5310048295383704 	 0.5695087668340246 	 1.7641765682645224e-6 	 0.4075110354404993 	 0.41934414376481294 	0.4844873671973601 	 4.766063980313947e-5 	 0.5695087668340246 	 0.3932151943002356 	 4.3500321011352246e-5 	 0.41934414376481294 	0.4844873671973601 	 2.0699691578766587e-6 	 0.5695087668340246 	 0.3932151943002356 	 1.8911277170175154e-6 	 0.41934414376481294 
0.8	 0.603345005019232 	 0.6680889519549902 	 0.7216795123087055 	 0.4892406907870529 	 0.5045983114966625 	 0.5173102874956612 	7.424978008556879e-5 	 0.6680889519549902 	 0.7216795123087055 	 6.223290551122993e-5 	 0.5045983114966625 	 0.5173102874956612 	3.910213518518845e-6 	 0.6680889519549902 	 0.7216795123087055 	 3.2783641771022472e-6 	 0.5045983114966625 	 0.5173102874956612 	0.603345005019232 	 7.404770011180148e-5 	 0.7216795123087055 	 0.4892406907870529 	 6.652899111488835e-5 	 0.5173102874956612 	0.603345005019232 	 3.8965720622532e-6 	 0.7216795123087055 	 0.4892406907870529 	 3.5054038765546795e-6 	 0.5173102874956612 
0.9	 0.72434055552847 	 0.8088428405892613 	 0.878787986381355 	 0.5876110623127119 	 0.6033733219369009 	 0.6164202300368845 	0.00010853331167839395 	 0.8088428405892613 	 0.878787986381355 	 9.064311935078246e-5 	 0.6033733219369009 	 0.6164202300368845 	6.526966608160457e-6 	 0.8088428405892613 	 0.878787986381355 	 5.453212496158278e-6 	 0.6033733219369009 	 0.6164202300368845 	0.72434055552847 	 0.00010920525721985717 	 0.878787986381355 	 0.5876110623127119 	 9.666777270335959e-5 	 0.6164202300368845 	0.72434055552847 	 6.561109447709612e-6 	 0.878787986381355 	 0.5876110623127119 	 5.817167618907443e-6 	 0.6164202300368845 
1.0	 0.8448917353672252 	 0.9499460316929967 	 1.0369027106432256 	 0.6864901919332234 	 0.7020196323349908 	 0.7148738287888481 	0.0001523220519179328 	 0.9499460316929967 	 1.0369027106432256 	 0.0001267774415061404 	 0.7020196323349908 	 0.7148738287888481 	1.0049647059165775e-5 	 0.9499460316929967 	 1.0369027106432256 	 8.368301039764147e-6 	 0.7020196323349908 	 0.7148738287888481 	0.8448917353672252 	 0.00015454794856228834 	 1.0369027106432256 	 0.6864901919332234 	 0.0001348965602183452 	 0.7148738287888481 	0.8448917353672252 	 1.0184785169988193e-5 	 1.0369027106432256 	 0.6864901919332234 	 8.907039727778231e-6 	 0.7148738287888481 
