# Democratic branching ratio

# a=1e-24    a=1e-25     a=1e-26      a1=1e=25, a2=1e-26      a1=1e=26, a2=1e-25       a1=1e=24, a2=1e-26       a1=1e=26, a2=1e-24      a1=1e=45, a2=1e-25      a1=1e=25, a2=1e-24 

0.18440525582449097	0.17929594476251323	0.10914413550999408	0.1471013120098052	0.13709903920917607	0.150179298748638	0.13952640202847963	0.18234166877799782	0.18173360385264395
0.17530839506983728	0.17034281428761164	0.13351147070139469	0.14509751717506564	0.14641541991976684	0.14766062977465125	0.14837683943215813	0.17328326801225255	0.17272754192695403
0.1656230101234822	0.16096727811706596	0.22793853160368244	0.160244040825119	0.20313466414516523	0.16103365033284445	0.20344644878893448	0.16367501872576146	0.16325276647635242
0.15534891855784183	0.15123674646689744	0.3754698027087182	0.1921192955068014	0.3047402183380031	0.18986950099494512	0.3022586260504051	0.1535337298946651	0.15335187133330955
0.14467994612056367	0.14144859650831143	0.5383846956297706	0.23209488445432758	0.4269373509256393	0.226105780839134	0.4211012929266813	0.14307567510314614	0.14328018282311325
0.13389541320926515	0.13198929674684537	0.6883873585646336	0.27188326010923647	0.5470004266128482	0.2619852492953916	0.5378205763713001	0.13260211303857294	0.13327663077875457
0.12327000111578884	0.1233023981771902	0.8111710482741455	0.3062909115475635	0.6508781986699298	0.29263121031394407	0.6387193077663779	0.12241714210166409	0.12386526706225695
0.11302430475564233	0.1158134211233424	0.9020665167396246	0.333006447920092	0.7321926679264437	0.3158299196492082	0.7176750589357415	0.11277501451396145	0.11527687274558826
0.10331199169274215	0.10987756166502041	0.962133442871023	0.3514951319008916	0.7899691627063813	0.33114602662590586	0.7735663861352254	0.10386777846500238	0.10776160896995547
0.09422506029475823	0.10569995188912462	0.9950924556630375	0.3626222830591793	0.8257985890534694	0.33913493937738953	0.8080267465729488	0.09581673463310114	0.10148257070862639
0.08580740530804157	0.10320559224206892	1.0055874225875596	0.36737600484228117	0.8426102067940728	0.3408065739794986	0.8239487337897812	0.08867741165932251	0.09650803319337117
0.07806795391453586	0.10248711594494722	0.9982394692433173	0.36695880617785137	0.8437914929654606	0.33730798678888396	0.8245991258301121	0.08244606440770465	0.09280941639164254
0.07099220619772967	0.1031783102347357	0.9772212324077791	0.36248941755044367	0.8325870869840333	0.32975173615848474	0.8131374603334736	0.07707375400880905	0.09027700946666571
0.0645507551559572	0.10493500999691385	0.946102858265726	0.3549597615431272	0.8118814553390932	0.31913695435615064	0.7924023629135364	0.07247931352008681	0.08874250853727256
0.05870568773660896	0.10738899907046794	0.9076673780975627	0.3450035111080102	0.784159805074197	0.30615004057255735	0.7648293552429003	0.06856216055217769	0.08800166992246741
0.05341509591044721	0.11018488506661216	0.8646346645543579	0.33359244596088694	0.7514875443023501	0.29184337152666956	0.7324414510187078	0.06521495196611825	0.08783972953314721
0.048634523597277865	0.11300860159143178	0.8187308639839072	0.3210746306500436	0.7155448742906818	0.27662392353338194	0.6968877195835539	0.062330122850911884	0.08804931218351277
0.044320982015501685	0.11560226373970611	0.7714205766152742	0.30783980803077066	0.6776717691757244	0.26094709585625403	0.6594835895830682	0.05980937765787747	0.08844296063494084
0.04043259894188296	0.11777075287368069	0.72383538927082	0.2941922127170149	0.6389206526386307	0.2451705650755101	0.6212625978481693	0.05756560800778787	0.08886161775997604
0.036929698634836826	0.1193786293911829	0.6768206447844879	0.28036564786288654	0.600103750690625	0.22956679193527982	0.5830224285786338	0.05552504267711261	0.08917848308319146
0.033775184441597494	0.12034475050270069	0.6309993000629325	0.26653999006788154	0.5618363434008721	0.2143385284757209	0.545365277893921	0.05362760082756245	0.08929800225767687
0.03093467158494292	0.12063334045219964	0.5868157047960095	0.2528530615355515	0.5245736023956293	0.19963312332554586	0.5087368504474146	0.05182618378316494	0.08915309800270323
0.028376576950840095	0.12024130128604463	0.5445733954105068	0.23941039955354304	0.48863695805833585	0.18555271937346307	0.47345616727094114	0.0500854382666452	0.08870408987162813
0.026072019165275614	0.11920474904464509	0.5044657681662685	0.22629239490113684	0.4542627261769275	0.1721638492604745	0.4397412423996205	0.048380163398660636	0.08793255268533487
0.023994695298228407	0.1175675692778207	0.46660168725169654	0.2135604293481255	0.421589156326392	0.15950533485197096	0.4077302033819191	0.046693399781777764	0.08683781606843383
0.02212082045629411	0.11539082875215949	0.4310217481248781	0.2012570587546102	0.39069807860427624	0.14759345881088867	0.3774992818518143	0.04501504553091785	0.08543173686851947
0.0204288749176944	0.11274230471166048	0.3977983397262405	0.1894933242306588	0.36162173527189073	0.1365070359207181	0.34907660164017423	0.04334009431328986	0.083736755439067
0.018899504414948712	0.10969297034313585	0.36672293122249505	0.1781273065773618	0.3343559715164524	0.12607065304440968	0.3224544214312244	0.04166751020990176	0.08181115745481714
0.017515317876551768	0.1063134865310392	0.3378176331661956	0.16725919143078014	0.30886916076483784	0.11634930144477683	0.29759806053739574	0.039999046105908084	0.07962778595659938
0.01626073728408919	0.10267153460606071	0.31099208163177094	0.15689493203934507	0.28510919142341595	0.10731557020538883	0.27445265745625375	0.03833830407412523	0.07725231551589781
0.015121820133435888	0.09887255346839222	0.2861466248213676	0.1470353782436119	0.2630098138365431	0.09893779259304754	0.2529499908159711	0.03669004726159508	0.07471987143048664
0.014086116670838105	0.09488909960008376	0.2631744976903315	0.13767678443204626	0.24249519414502735	0.09118160598888349	0.23301221981424974	0.03505974296017769	0.07206462960923907
0.013142657124323217	0.09081534773823113	0.24196537250517142	0.1288117582809122	0.22348367331300106	0.08401131852450436	0.21455648197587981	0.0334528030757688	0.06931917262188066
