0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.7472945470356536e-5	1.1922543169632712e-5	2.192931659377878e-5	1.6417855278646824e-5	7.1483337732866404e-6	1.0871859810714815e-5	4.3576087213173995e-7	1.2690312437280163e-7	1.1720418954907314e-5
9.7930340706428e-5	5.582286113310872e-5	9.774479501726654e-5	4.091237036563225e-5	3.5032358447514264e-5	5.303751782586999e-5	3.1090853407453515e-6	9.46087887549154e-7	4.032268329212761e-5
0.00019769569523034626	0.00013777901719237115	0.00023406046942630327	8.744979713241235e-5	8.875035269693496e-5	0.00013355028261143503	9.92108762099354e-6	3.076983475405419e-6	8.332836161739401e-5
0.0003468901111688898	0.0002613347484039096	0.0004340570519142315	0.00016426365704770855	0.00017140128246695625	0.00025635077952152526	2.2729434206382416e-5	7.119282222337255e-6	0.00013968382558853537
0.0005537101620144409	0.0004289012882019996	0.0006994429767230314	0.0002782417300701525	0.00028515154642201385	0.0004239640355055464	4.338884076007636e-5	1.3662475999257844e-5	0.000208729699282826
0.0008250834175194061	0.0006421947735293597	0.0010310546713749663	0.00043536296590620757	0.00043157983045410476	0.0006380396696929764	7.375801478471738e-5	2.3288168672434914e-5	0.00028999176264082215
0.001166971656500663	0.0009024485700392577	0.0014291433003904936	0.0006408836763024941	0.0006118485028039744	0.0008996177069177389	0.00011569807277035395	3.657043935660143e-5	0.00038310003487238996
0.0015845502143919535	0.00121053661434629	0.0018935391196926148	0.0008994467243939545	0.0008268052268473169	0.0012092850093540811	0.0001710677385296014	5.407544887372727e-5	0.00048774928921833797
0.0020823279215109987	0.0015670530328123536	0.0024237563524858443	0.0012151565894045224	0.0010770497711307214	0.0015672775579662294	0.0002417172191351016	7.636071838170581e-5	0.0006036770431384096
0.0026642335086712694	0.001972367279492911	0.003019065081391071	0.0015916359810251124	0.0013629810632261254	0.0019735521829853803	0.00032948161637498915	0.00010397426932567475	0.0007306501683598967
0.0033336811021933265	0.0024266642936595943	0.0036785431242987664	0.0020320711328690863	0.0016848319936755619	0.0024278394462330256	0.00043617431871736	0.00013745371864545011	0.0008684562263921759
